+---------------------------------------------+----------------------+---------------------+---------------------+
|                    Model                    | Mean Reciprocal Rank |  Average Precision  |    Recall By User   |
|   512_10_0.5_0.005_5000_May03_17-20-40.pth  | 0.059469057173377825 | 0.018123076447975835 | 0.016489429562636465 |
|  512_10_0.5_0.005_20000_May03_18-01-40.pth  |  0.0596741602677603  | 0.016131423455715253 | 0.01661280082995689  |
|  512_10_0.5_0.005_50000_May03_18-49-38.pth  | 0.06320953004518054  | 0.018222954199438344 | 0.01830423945280663  |
|    512_10_1_0.005_5000_May03_20-20-58.pth   | 0.060508509451169284 | 0.01715342849831628  | 0.01611798057715912  |
|   512_10_1_0.005_20000_May03_20-56-12.pth   | 0.06297156730595324  | 0.018780124527605177 | 0.01801596668182074  |
|   512_10_1_0.005_50000_May03_21-45-45.pth   |  0.0610740383820703  | 0.01952626107058578  | 0.016636526898180924 |
|  1024_10_0.05_0.005_5000_May03_22-58-34.pth | 0.06469687444138242  | 0.019179483815762843 | 0.019450352205382982 |
| 1024_10_0.05_0.005_20000_May03_23-29-10.pth | 0.060311989957910025 | 0.017173074578715065 | 0.015963956803921812 |
| 1024_10_0.05_0.005_50000_May04_00-13-57.pth | 0.050434603425724284 | 0.013640915578015037 | 0.013642465508992863 |
|  1024_10_0.1_0.005_5000_May04_01-17-21.pth  | 0.05944354847698314  | 0.017032624674946668 | 0.015277751861272108 |
|  1024_10_0.1_0.005_20000_May04_01-44-33.pth | 0.06545532968504064  | 0.01905153366735606  | 0.019100454399560863 |
|  1024_10_0.1_0.005_50000_May04_02-23-43.pth | 0.05901812948833965  | 0.01764936898692123  | 0.016092907476158574 |
|  1024_10_0.5_0.005_5000_May04_03-26-55.pth  | 0.06201831660029688  | 0.017367783207289808 | 0.017172868797372468 |
|  1024_10_0.5_0.005_20000_May04_03-53-42.pth | 0.07226142119212967  | 0.020577903296608805 | 0.018561051492611055 |
|  1024_10_0.5_0.005_50000_May04_04-33-25.pth | 0.054984040926269025 | 0.015389516341072077 | 0.014434188208852245 |
|   1024_10_1_0.005_5000_May04_05-37-55.pth   | 0.061073517490725954 | 0.01715037105674684  | 0.01564487396583778  |
|   1024_10_1_0.005_20000_May04_06-04-28.pth  | 0.060707456894815735 | 0.01783684675661457  | 0.01588258282447476  |
|   1024_10_1_0.005_50000_May04_06-43-35.pth  | 0.06549173410232552  | 0.019094930545245963 | 0.017155572263187573 |
+---------------------------------------------+----------------------+----------------------+----------------------+
