+----------------------------------------------------+----------------------+----------------------+----------------------+
|                       Model                        | Mean Reciprocal Rank |  Average Precision   |    Recall By User    |
| WeightFiles/200_0.01_100_50_200Apr30_00-33-24.pth  |  0.4759913386397478  |  0.2417989097009801  | 0.11269409807500563  |
| WeightFiles/200_0.01_100_100_20Apr30_00-34-59.pth  | 0.17733080939155715  | 0.10158506910616046  | 0.059487405191108594 |
| WeightFiles/200_0.01_100_100_50Apr30_00-36-31.pth  |  0.4342034555321295  | 0.22344860435402233  | 0.09077034831644941  |
| WeightFiles/200_0.01_100_100_100Apr30_00-38-03.pth |  0.5614584207850163  | 0.33108923361854864  | 0.11811588110670337  |
| WeightFiles/200_0.01_100_100_200Apr30_00-39-45.pth |  0.4687574320257228  | 0.25819239851136133  | 0.10785076198950877  |
| WeightFiles/200_0.01_100_200_20Apr30_00-41-19.pth  |  0.3449897382299059  | 0.14084410221701243  | 0.06490319684228231  |
| WeightFiles/200_0.01_100_200_50Apr30_00-42-51.pth  | 0.47554297809978185  | 0.29435059898606736  | 0.12149159133478621  |
| WeightFiles/200_0.01_100_200_100Apr30_00-44-26.pth |  0.5123313058349774  | 0.28759547800410795  | 0.11933135841800406  |
| WeightFiles/200_0.01_100_200_200Apr30_00-46-11.pth | 0.25910507898653706  |  0.1269821386280558  |  0.0543636968369208  |
|  WeightFiles/200_0.01_200_20_20Apr30_00-48-05.pth  | 0.12342972269293659  | 0.06250984928599093  | 0.05631352350725615  |
|  WeightFiles/200_0.01_200_20_50Apr30_00-49-13.pth  | 0.06000463370288761  | 0.029489637241843124 | 0.04230821976578237  |
| WeightFiles/200_0.01_200_20_100Apr30_00-50-41.pth  |  0.2278760406892981  | 0.12223051553279882  | 0.059777863892630234 |
| WeightFiles/200_0.01_200_20_200Apr30_00-52-09.pth  |  0.2594414455925912  | 0.14659508740313693  | 0.06952134499684477  |
|  WeightFiles/200_0.01_200_50_20Apr30_00-53-40.pth  | 0.23749932452578687  | 0.13968996390606297  | 0.06497363942224926  |
|  WeightFiles/200_0.01_200_50_50Apr30_00-55-15.pth  | 0.22910307128451315  | 0.15540387325522775  | 0.08563088870517557  |
| WeightFiles/200_0.01_200_50_100Apr30_00-56-53.pth  | 0.29999421130686693  | 0.17037026217461598  | 0.08087145472963381  |
| WeightFiles/200_0.01_200_50_200Apr30_00-58-22.pth  | 0.26024226692743196  | 0.13815237567085478  | 0.06222913810444352  |
| WeightFiles/200_0.01_200_100_20Apr30_00-59-57.pth  |  0.278513161929987   | 0.14687976101341035  | 0.08746471965309509  |
| WeightFiles/200_0.01_200_100_50Apr30_01-01-24.pth  | 0.33051661071077215  |  0.1916275233345086  | 0.08426554822312066  |
| WeightFiles/200_0.01_200_100_100Apr30_01-02-53.pth |  0.3494010981868682  | 0.24147831181761134  | 0.11447839013723185  |
| WeightFiles/200_0.01_200_100_200Apr30_01-04-25.pth | 0.47515811233398836  |  0.244907601548778   | 0.09184879133012476  |
| WeightFiles/200_0.01_200_200_20Apr30_01-05-34.pth  | 0.29941476682758705  | 0.14609707737223213  | 0.06938265471116538  |
| WeightFiles/200_0.01_200_200_50Apr30_01-07-04.pth  | 0.46769895992126614  |  0.2899481407331059  | 0.11896068664654919  |
| WeightFiles/200_0.01_200_200_100Apr30_01-08-37.pth |  0.5925217457339871  |  0.3568478587782187  | 0.13994232349517394  |
| WeightFiles/200_0.01_200_200_200Apr30_01-10-11.pth | 0.37388645971364914  | 0.17171044792625678  | 0.08188469755896818  |
+----------------------------------------------------+----------------------+----------------------+----------------------+
+----------------------------------------------------+----------------------+------------------------+-----------------------+
|                       Model                        | Mean Reciprocal Rank |   Average Precision    |     Recall By User    |
+----------------------------------------------------+----------------------+------------------------+-----------------------+
|  WeightFiles/200_0.01_20_20_20Apr29_23-35-59.pth   | 0.01910316516029087  |  0.002431197996619823  |  0.004097669246733204 |
|  WeightFiles/200_0.01_20_20_50Apr29_23-37-01.pth   | 0.019310221055888668 |  0.002762411635921698  |  0.004651337045631819 |
|  WeightFiles/200_0.01_20_20_100Apr29_23-38-24.pth  | 0.00706634802380171  | 0.00013975533195734432 | 0.0040771103743458435 |
|  WeightFiles/200_0.01_20_20_200Apr29_23-39-26.pth  | 0.015280401218489018 | 0.0034829170571430636  |  0.007153535438283459 |
|  WeightFiles/200_0.01_20_50_20Apr29_23-40-56.pth   | 0.01003852653667205  | 0.0015144063238103484  |  0.004790773786806716 |
|  WeightFiles/200_0.01_20_50_50Apr29_23-42-27.pth   | 0.012573395380365586 | 0.0021046648569868383  |  0.006079345137218677 |
|  WeightFiles/200_0.01_20_50_100Apr29_23-43-55.pth  | 0.01697894096734355  | 0.0022192229833290205  | 0.0031582774634620315 |
|  WeightFiles/200_0.01_20_50_200Apr29_23-45-27.pth  | 0.006427592123465306 | 0.00030218223254213964 |  0.002692241870323274 |
|  WeightFiles/200_0.01_20_100_20Apr29_23-47-00.pth  | 0.013799897883200987 |  0.00250948120936511   |  0.005830442707966624 |
|  WeightFiles/200_0.01_20_100_50Apr29_23-48-30.pth  | 0.012821683606139389 | 0.0026582013424312186  |  0.004792541778594778 |
| WeightFiles/200_0.01_20_100_100Apr29_23-50-01.pth  | 0.008101537038893644 | 0.0009153902964080981  |  0.002539601302211112 |
| WeightFiles/200_0.01_20_100_200Apr29_23-51-33.pth  | 0.009661905907438557 | 0.0013867741305821802  |  0.004396168800247566 |
|  WeightFiles/200_0.01_20_200_20Apr29_23-53-04.pth  | 0.01700085329875749  |  0.005085989913079696  |  0.007727046141475875 |
|  WeightFiles/200_0.01_20_200_50Apr29_23-54-36.pth  | 0.01803426760005571  |  0.004384193120261231  |  0.006921383936174423 |
| WeightFiles/200_0.01_20_200_100Apr29_23-56-12.pth  | 0.009470559256156448 | 0.0015296532694172014  | 0.0031702593718466827 |
| WeightFiles/200_0.01_20_200_200Apr29_23-57-44.pth  | 0.008511829761190753 | 0.0010299372690433062  | 0.0032328531277665625 |
|  WeightFiles/200_0.01_50_20_20Apr29_23-59-41.pth   | 0.009267516760145643 | 0.0025804422164522785  | 0.0031624840625377754 |
|  WeightFiles/200_0.01_50_20_50Apr30_00-00-50.pth   | 0.01140823789905703  |  0.001791760862116899  |  0.002828373614194163 |
|  WeightFiles/200_0.01_50_20_100Apr30_00-02-18.pth  | 0.011329920672461335 | 0.0011575688479906745  |  0.00679373385883182  |
|  WeightFiles/200_0.01_50_20_200Apr30_00-03-49.pth  | 0.00695375028785811  | 0.0012596444190484438  | 0.0015709204297020443 |
|  WeightFiles/200_0.01_50_50_20Apr30_00-05-22.pth   | 0.01512664183287571  | 0.0021995075443991853  |  0.00727230610882389  |
|  WeightFiles/200_0.01_50_50_50Apr30_00-06-48.pth   | 0.01206829044889354  |  0.002319226041846011  | 0.0048225780524088265 |
|  WeightFiles/200_0.01_50_50_100Apr30_00-07-55.pth  | 0.011564009741598042 | 0.0019283287962467528  |  0.005175019175127606 |
|  WeightFiles/200_0.01_50_50_200Apr30_00-09-25.pth  | 0.018264833869437527 |  0.003271460816874903  |  0.007108906037426257 |
|  WeightFiles/200_0.01_50_100_20Apr30_00-10-59.pth  |  0.0212608051479507  |  0.005388852427242521  |  0.009319186324767536 |
|  WeightFiles/200_0.01_50_100_50Apr30_00-12-30.pth  | 0.023144210486890072 |  0.005658693516665652  |  0.006183671326848646 |
| WeightFiles/200_0.01_50_100_100Apr30_00-14-01.pth  | 0.01579128802557101  | 0.0029617088149208894  |  0.005937470014591244 |
| WeightFiles/200_0.01_50_100_200Apr30_00-15-33.pth  | 0.015412369799659011 | 0.0026379776119133704  |  0.00505192449416197  |
|  WeightFiles/200_0.01_50_200_20Apr30_00-17-08.pth  | 0.02296540061129834  |  0.004509201189677195  |  0.006941011883848282 |
|  WeightFiles/200_0.01_50_200_50Apr30_00-18-38.pth  | 0.012652300763898118 |  0.00235379430296226   |  0.004648782119793507 |
| WeightFiles/200_0.01_50_200_100Apr30_00-20-15.pth  | 0.011902580489026872 | 0.0019805274962395704  | 0.0054946748047672534 |
| WeightFiles/200_0.01_50_200_200Apr30_00-21-48.pth  | 0.008878064176504613 | 0.0009832555301595549  |  0.003914961140464501 |
|  WeightFiles/200_0.01_100_20_20Apr30_00-23-24.pth  | 0.010679349134469303 |  0.001677707451217513  | 0.0047343476456985075 |
|  WeightFiles/200_0.01_100_20_50Apr30_00-24-55.pth  | 0.008405697319288075 |  0.00125472829544037   |  0.002447098656814425 |
| WeightFiles/200_0.01_100_20_100Apr30_00-26-22.pth  | 0.010631954109654708 | 0.0016184998910618103  |  0.003663388977989715 |
| WeightFiles/200_0.01_100_20_200Apr30_00-27-51.pth  | 0.009485135693785077 | 0.0019121404309484801  |  0.003161373366381265 |
|  WeightFiles/200_0.01_100_50_20Apr30_00-29-21.pth  | 0.009548696236233212 | 0.0007947550686327777  |  0.005995057734909309 |
|  WeightFiles/200_0.01_100_50_50Apr30_00-30-23.pth  | 0.013854534108182676 | 0.0022138530458189897  |  0.005543693726200177 |
| WeightFiles/200_0.01_100_50_100Apr30_00-31-53.pth  | 0.008228194368085225 | 0.0011293842981923478  | 0.0033695507298929744 |
| WeightFiles/200_0.01_100_50_200Apr30_00-33-24.pth  | 0.014175530438560697 | 0.0030980778981939978  |  0.005330920031456637 |
| WeightFiles/200_0.01_100_100_20Apr30_00-34-59.pth  | 0.019588420894190068 |  0.004301585866833544  |  0.00844444493693568  |
| WeightFiles/200_0.01_100_100_50Apr30_00-36-31.pth  | 0.02117590804402469  | 0.0028203459101098422  |  0.005674113942725088 |
| WeightFiles/200_0.01_100_100_100Apr30_00-38-03.pth | 0.008443169011725902 | 0.0007840352543912915  |  0.004049767200779025 |
| WeightFiles/200_0.01_100_100_200Apr30_00-39-45.pth | 0.008515189505631886 | 0.0010265091912731233  |  0.004492675477961509 |
| WeightFiles/200_0.01_100_200_20Apr30_00-41-19.pth  | 0.014311506071372245 |  0.00127931754348163   | 0.0067312015305041484 |
| WeightFiles/200_0.01_100_200_50Apr30_00-42-51.pth  | 0.01781191346284828  | 0.0035154636771896836  |  0.006304837073055597 |
| WeightFiles/200_0.01_100_200_100Apr30_00-44-26.pth | 0.01440989619145825  | 0.0031877409119088684  |  0.004931346968940096 |
| WeightFiles/200_0.01_100_200_200Apr30_00-46-11.pth | 0.009058139905912454 | 0.0014106967873028244  |  0.003971248902091061 |
